class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Bhujangasan,0.178074151,0.482801169,0.030558512,0.999802053,0.185123101,0.460405499,0.007893315,0.999827087,0.187289208,0.459962249,0.007821588,0.999837816,0.18958725,0.459354669,0.007706561,0.999817729,0.184571266,0.459346294,0.054627359,0.999679744,0.186403558,0.458111107,0.054519884,0.999736011,0.188488543,0.45673579,0.054461975,0.999840021,0.211707518,0.463581294,-0.069458373,0.999754667,0.21112065,0.45985949,0.142701954,0.999882579,0.188756287,0.501227856,0.005857092,0.999771237,0.188067436,0.500486255,0.066775739,0.99983418,0.245241046,0.563415408,-0.19479163,0.999937415,0.271534383,0.55719763,0.252050996,0.999922276,0.238519996,0.737369299,-0.233596131,0.964177847,0.277731001,0.72791034,0.26588732,0.185570985,0.205894515,0.90992099,-0.19055371,0.931233108,0.252504021,0.870676458,0.163998216,0.470012277,0.178166598,0.922942579,-0.228005886,0.895836115,0.232875913,0.877537131,0.150106743,0.476501346,0.172207147,0.920075059,-0.209527254,0.884229958,0.231820539,0.883696318,0.109401464,0.474943906,0.184020907,0.918911815,-0.183205739,0.838482082,0.240443587,0.88593334,0.141230583,0.451806426,0.373805583,0.840046644,-0.153917983,0.998784363,0.380810589,0.818122327,0.153514132,0.9988451,0.595694244,0.874717176,-0.149936214,0.970894337,0.587523222,0.86131233,0.151137114,0.336033225,0.802339077,0.843868136,-0.093753457,0.98053968,0.780705214,0.839099705,0.267066538,0.460782111,0.821727633,0.808456302,-0.087903336,0.962856889,0.805514336,0.806546628,0.277476788,0.587934673,0.867626488,0.915384889,-0.194980115,0.97279495,0.843478203,0.905214012,0.208610579,0.652967691
Anjaneyasana,0.451811939,0.252848715,-0.035780802,0.998672783,0.458815247,0.229461566,-0.074194819,0.999181151,0.461163282,0.228669837,-0.07418853,0.998719633,0.463684738,0.22762011,-0.074176967,0.999018669,0.457503498,0.229665309,-0.014371665,0.999089897,0.459020525,0.229273468,-0.014333174,0.998111367,0.460796922,0.228552356,-0.014445824,0.998347878,0.486112267,0.228481323,-0.166946247,0.998666823,0.48143369,0.229567587,0.107530847,0.997630835,0.462681532,0.269188613,-0.064649239,0.995116651,0.460408986,0.269951493,0.014386805,0.993895829,0.526968718,0.313430041,-0.337442935,0.997283041,0.510278285,0.314188689,0.277380049,0.997596204,0.481688887,0.200852379,-0.600919068,0.987665057,0.476807177,0.218120277,0.414708793,0.096487179,0.467635572,0.08539357,-0.638422847,0.955886304,0.467123419,0.116845973,0.374577284,0.262280166,0.472727299,0.051670212,-0.697820961,0.92984575,0.471935123,0.084273018,0.376173228,0.314305007,0.47856307,0.050227426,-0.676200032,0.921908915,0.475677431,0.077388547,0.347691834,0.314356208,0.476864278,0.060803302,-0.631429911,0.908260584,0.473653942,0.088805027,0.354717314,0.350916475,0.5378685,0.642418563,-0.197842687,0.999785781,0.504339874,0.629182816,0.197661161,0.99988687,0.550153017,0.900754154,-0.30401358,0.988364518,0.356126308,0.634142935,0.3023417,0.895215929,0.72682178,0.876704097,-0.167497814,0.888575017,0.300572574,0.865362227,0.362511218,0.871094942,0.749837041,0.849211752,-0.150198624,0.924260855,0.313503474,0.916040599,0.36511308,0.936753035,0.778912485,0.910145164,-0.174137324,0.818868816,0.218672782,0.893928885,0.353175581,0.78416431
Vajrasana,0.567805886,0.363219559,0.008191727,0.999491334,0.577936292,0.343478531,-0.017712587,0.999508977,0.58122611,0.342902571,-0.017707143,0.999620616,0.584909141,0.342436284,-0.017707774,0.99944222,0.57532841,0.343592495,0.030218031,0.999046445,0.576657176,0.343110561,0.030251926,0.999347091,0.578250945,0.342492282,0.030151114,0.999539495,0.609495342,0.352853954,-0.094878867,0.999466121,0.601470232,0.35106793,0.116265036,0.999450982,0.579696596,0.388707459,-0.020418372,0.99865818,0.576460779,0.38785246,0.040717531,0.997311771,0.643176258,0.483604342,-0.256388396,0.999631763,0.628806174,0.487767816,0.233797103,0.997878313,0.633784175,0.670939028,-0.267309725,0.982887208,0.640924215,0.66498071,0.204315335,0.026207434,0.526934862,0.770367801,-0.114367023,0.908482969,0.568313777,0.762155592,0.012378285,0.038313478,0.50684315,0.795720816,-0.154245168,0.886208773,0.552301526,0.785940409,-0.009120586,0.051628023,0.496529162,0.787531734,-0.139037341,0.876977205,0.549107909,0.782195687,-0.052941948,0.050311022,0.503503084,0.779737771,-0.10512577,0.831872523,0.549994409,0.779267371,-0.014644022,0.05475834,0.652981877,0.795799851,-0.149618432,0.999945998,0.629766107,0.791100562,0.149612918,0.99988544,0.438968509,0.862242103,-0.166839436,0.99628222,0.444129884,0.850796461,0.292164981,0.225897416,0.648701906,0.872669816,0.055549245,0.953584194,0.639784455,0.860560834,0.350968659,0.095103271,0.659911036,0.857900441,0.076278433,0.828867257,0.654367089,0.841165662,0.34469834,0.094789229,0.728317738,0.889020205,0.169516146,0.962397218,0.723096907,0.884093583,0.403050333,0.176737115
Anjaneyasana,0.452914566,0.251434267,-0.032013685,0.998468101,0.46022892,0.227686957,-0.068559892,0.999062121,0.462632656,0.226944178,-0.068552092,0.998543143,0.465239614,0.225947544,-0.068534508,0.998864651,0.458832026,0.227835208,-0.009786708,0.998962522,0.460374355,0.227480307,-0.009753038,0.997862279,0.462201893,0.226818472,-0.009874214,0.998104811,0.487880319,0.22725068,-0.158762366,0.998478413,0.483151615,0.228259593,0.110678099,0.997306049,0.463581175,0.268463492,-0.060539402,0.994517446,0.461216599,0.269110799,0.017154163,0.993195295,0.527923882,0.315086037,-0.328077585,0.996871114,0.510406673,0.314908922,0.274833381,0.997442722,0.482391983,0.201299399,-0.583265185,0.987610817,0.477985442,0.21598129,0.385467887,0.097488858,0.467834383,0.083189949,-0.614341855,0.956726491,0.467988878,0.11399433,0.302653611,0.27510947,0.472919792,0.05166775,-0.671727777,0.931572795,0.473733246,0.083874196,0.297079265,0.329339057,0.478775352,0.05002797,-0.650979757,0.92378062,0.476712286,0.073732801,0.26854974,0.3295784,0.477212191,0.060611706,-0.607432842,0.909887731,0.475075632,0.086826473,0.281588733,0.36610052,0.536124349,0.64232403,-0.197123781,0.999768138,0.50327462,0.629372358,0.196903571,0.9998824,0.548823595,0.899340689,-0.302294999,0.987892509,0.354351848,0.635180175,0.292240083,0.895032406,0.724707961,0.875737131,-0.161741897,0.886858344,0.298675627,0.86608088,0.344716847,0.869328439,0.74879992,0.847317457,-0.144171387,0.925721347,0.312157869,0.917428851,0.346424699,0.938501477,0.773328543,0.906517327,-0.166654721,0.817139745,0.213797837,0.895871758,0.335034907,0.780144513
Dhanurasana,0.229796767,0.68206352,-0.005265768,0.999863267,0.238075212,0.661693037,-0.028635014,0.999864161,0.240862459,0.661291063,-0.02865153,0.999906719,0.243650481,0.660639644,-0.028917721,0.999861538,0.236467168,0.659773707,0.010146786,0.999862134,0.238167405,0.658251762,0.010135292,0.999898493,0.240251303,0.656469584,0.010135663,0.999872088,0.262151361,0.660795152,-0.095556408,0.999911904,0.262588769,0.656248868,0.078951083,0.999901474,0.243617505,0.699980795,-0.028211435,0.999883711,0.24094829,0.69810462,0.022336069,0.999882519,0.327213943,0.725869715,-0.186487406,0.999972165,0.363417804,0.702915251,0.158236444,0.999776244,0.461531729,0.657031894,-0.186658263,0.963973343,0.484829575,0.639404476,0.19503206,0.171368778,0.592340589,0.593267262,-0.19678016,0.894508839,0.60214293,0.576792359,0.206779152,0.212808013,0.610764623,0.56223166,-0.221974179,0.832290411,0.625677645,0.541295588,0.219617814,0.199445769,0.62278235,0.574504852,-0.228589326,0.8010602,0.630566955,0.553648531,0.194497138,0.196896717,0.617064774,0.589265406,-0.197988585,0.780345798,0.623057127,0.569399595,0.194309488,0.196311936,0.554157078,0.852100134,-0.132340029,0.999704003,0.561832547,0.817968905,0.132571712,0.99967587,0.760113537,0.792259812,-0.188772529,0.993872046,0.751914799,0.779148936,0.078926079,0.174926206,0.617877364,0.571581185,0.07505808,0.932368279,0.619282424,0.567781627,0.388902962,0.147894502,0.600843668,0.582641244,0.107805312,0.943852603,0.602739155,0.57382375,0.425462961,0.199299186,0.607677102,0.447060585,0.129454598,0.867165506,0.613154531,0.448729843,0.447077096,0.210103109
Bhadrasana,0.519207597,0.531957746,-0.472863525,0.99906677,0.526401818,0.509005547,-0.464120001,0.999617219,0.531158805,0.50817281,-0.464161813,0.999407947,0.536096692,0.506981373,-0.464308321,0.999494672,0.511184037,0.5077191,-0.46856603,0.999779463,0.504751801,0.506112635,-0.468668133,0.999681294,0.498480171,0.504491448,-0.468720973,0.999725699,0.540423036,0.505337596,-0.332541496,0.998683929,0.483750761,0.503725708,-0.351445735,0.999614179,0.525368333,0.548776507,-0.416679233,0.999830186,0.508540988,0.548983812,-0.422113717,0.999916494,0.576531291,0.586731195,-0.261564732,0.995993257,0.439179718,0.596787393,-0.279552102,0.999457121,0.568068326,0.729515135,-0.333578289,0.803272009,0.458088696,0.732415438,-0.365920097,0.874740601,0.547460556,0.83928746,-0.538034022,0.673543334,0.474640608,0.826607823,-0.584404647,0.751281202,0.535236835,0.866681159,-0.59552139,0.695598125,0.480108649,0.864882469,-0.638815165,0.787885666,0.525837123,0.85158807,-0.621686101,0.708594978,0.490034997,0.851403236,-0.663702428,0.792374492,0.52741766,0.841380179,-0.552562177,0.683855712,0.489894688,0.840274215,-0.596605122,0.767076552,0.549443007,0.804431498,0.004824571,0.994240522,0.465622425,0.810486257,-0.005228672,0.997192204,0.698301256,0.728173196,-0.188017607,0.958134949,0.307819188,0.731793642,-0.165281028,0.952198982,0.54911989,0.852110445,-0.161339417,0.81493485,0.460202783,0.874343514,-0.139547437,0.83242631,0.526950121,0.864572883,-0.152338192,0.68443197,0.480743259,0.88537389,-0.131937474,0.755773783,0.518292248,0.851421714,-0.233709976,0.71993351,0.47816205,0.913817704,-0.218861461,0.75679636
Bhujangasan,0.167327762,0.507784665,0.009726508,0.999870539,0.172269493,0.483722508,-0.012569433,0.999898672,0.174442083,0.481946141,-0.012609969,0.999893427,0.176788121,0.479995906,-0.012638988,0.999903321,0.17117399,0.483717412,0.03182381,0.999826729,0.172602803,0.481822401,0.031732939,0.999828935,0.174229339,0.47957316,0.031709861,0.999894977,0.198577136,0.476725727,-0.090173557,0.999795794,0.195646077,0.474634618,0.113167107,0.999879718,0.183189899,0.521317661,-0.015902136,0.999802232,0.181534827,0.521273196,0.041788608,0.999810874,0.248485595,0.568860352,-0.212629169,0.999918044,0.269213408,0.561437368,0.222729832,0.999900401,0.23781915,0.735526323,-0.258113176,0.970142901,0.275871426,0.726260066,0.239170507,0.149377033,0.208993554,0.90609467,-0.236383528,0.943119943,0.256210208,0.869759679,0.144453451,0.382943511,0.182189494,0.91907686,-0.276303321,0.907832146,0.235839814,0.878853798,0.130491033,0.395299494,0.175383165,0.916933656,-0.258199275,0.900125325,0.235839933,0.88465035,0.088067874,0.388599068,0.187521487,0.915334284,-0.229426667,0.864597261,0.243867129,0.886069,0.121131822,0.365138441,0.380684733,0.839531898,-0.149660856,0.99875325,0.377851039,0.818457961,0.149154574,0.998510659,0.594098032,0.876006842,-0.146829188,0.964500844,0.582096219,0.859531701,0.142856315,0.425848663,0.803156495,0.845157266,-0.099023543,0.987373233,0.781392038,0.83870542,0.25885424,0.592058897,0.823946118,0.811064124,-0.094050348,0.978775084,0.808138847,0.807767808,0.269266725,0.69805938,0.871163368,0.914647162,-0.196893677,0.983524919,0.842020154,0.893366635,0.201646328,0.763464868
Tadasana,0.533884764,0.20245795,-0.100833513,0.999470711,0.541048229,0.188973755,-0.063684918,0.99939847,0.544508278,0.188824579,-0.063668385,0.999083698,0.547954202,0.188761309,-0.063704953,0.999260187,0.528094888,0.189871311,-0.071649566,0.999311626,0.523149073,0.190457821,-0.071672671,0.999132395,0.518487751,0.191095605,-0.071708702,0.999386191,0.551450908,0.197863728,0.09494777,0.999401391,0.512733638,0.198049381,0.060978282,0.999553382,0.541177869,0.219811335,-0.043616876,0.998990476,0.525380969,0.21909003,-0.053965975,0.99901253,0.574707091,0.275259525,0.117084324,0.99780494,0.486126184,0.270287603,0.030179039,0.998409629,0.583632827,0.169986427,0.038125701,0.964883089,0.479029119,0.170132503,-0.1710006,0.990880251,0.550712466,0.078837559,0.025678799,0.926883101,0.518436015,0.076047815,-0.230392247,0.974918723,0.545196235,0.057616033,-0.007112396,0.828501225,0.528244376,0.054870095,-0.282625794,0.926653028,0.541416585,0.057642806,0.001793835,0.818855941,0.528446496,0.053927001,-0.269756764,0.919781148,0.541787982,0.066058442,0.022071769,0.813257396,0.52663064,0.061956335,-0.234656185,0.915899277,0.553798318,0.537995994,0.011099901,0.999746323,0.491473198,0.537769914,-0.011026005,0.999736547,0.555811286,0.729137003,-0.002226056,0.989730179,0.487178087,0.728522658,-0.016252922,0.987403333,0.559243798,0.921030283,0.169662476,0.98564744,0.500779867,0.922283113,0.157644823,0.986461997,0.548799038,0.942258,0.175315619,0.872434795,0.508752286,0.947037518,0.163706273,0.84573108,0.578487337,0.977211177,-0.009649656,0.971869528,0.482932091,0.976942837,-0.01357921,0.974858463
Dhanurasana,0.229842037,0.718324602,0.004381694,0.999860108,0.231231809,0.694464982,-0.019672345,0.999860525,0.233011633,0.692710996,-0.019667407,0.999904037,0.235172838,0.69088763,-0.019888502,0.999858737,0.229935497,0.694240451,0.018904086,0.999859691,0.230707571,0.692323625,0.018853569,0.999897003,0.23186937,0.690251648,0.018798996,0.999871433,0.255623043,0.680793166,-0.09611135,0.999910295,0.254639357,0.678684056,0.077288345,0.999902546,0.2446796,0.726401448,-0.021742929,0.999878585,0.241988301,0.727184534,0.028224409,0.999875605,0.327204853,0.732109249,-0.180480361,0.999968469,0.363929987,0.708033562,0.148465961,0.999776721,0.460604757,0.658126473,-0.176431641,0.95624125,0.486219108,0.639676988,0.176992863,0.176175699,0.589861631,0.596241415,-0.175768167,0.882614613,0.602674603,0.581644118,0.191018,0.219964296,0.609337926,0.564841986,-0.194653064,0.816790164,0.625878453,0.545191109,0.201508448,0.203965992,0.621868491,0.575586677,-0.199156612,0.784494877,0.630880237,0.556568742,0.181232706,0.201089486,0.616838098,0.591438949,-0.176166475,0.765455186,0.623746991,0.57356441,0.180260926,0.201288819,0.554527342,0.853044689,-0.124298833,0.999694109,0.563114464,0.819164634,0.124361493,0.99967289,0.760381818,0.792509019,-0.163871199,0.992611825,0.753216624,0.779089749,0.071742184,0.173269123,0.615669549,0.574439049,0.075903378,0.933314323,0.618951857,0.5718624,0.366550744,0.162061542,0.601034284,0.584742427,0.103679106,0.946042717,0.60262078,0.576134145,0.400134712,0.219176173,0.607092381,0.448937804,0.100940429,0.872461617,0.612852454,0.452745438,0.403708845,0.231231436
Bhujangasan,0.167368144,0.56502831,0.01354266,0.999794662,0.160479218,0.542734683,-0.013351378,0.999842405,0.162470132,0.539821446,-0.013394686,0.999832094,0.164466158,0.536860526,-0.013416586,0.999851286,0.158059731,0.54478091,0.03308472,0.999720395,0.158312231,0.543596685,0.033019908,0.999705732,0.158730045,0.542223394,0.033024929,0.999815166,0.184146211,0.514877915,-0.107188679,0.999673665,0.176543146,0.520198643,0.109061301,0.999775767,0.185384005,0.570215762,-0.015502651,0.999711454,0.183613539,0.572388291,0.04552491,0.999709845,0.250844389,0.567874193,-0.228287697,0.99991703,0.26496163,0.561097085,0.212411568,0.999895155,0.238694116,0.735066533,-0.275494605,0.971456051,0.273298562,0.721114695,0.245496079,0.127063096,0.210635379,0.905558825,-0.24204883,0.936269403,0.25517264,0.869284332,0.167133972,0.320438236,0.183633924,0.91899389,-0.278071404,0.898418248,0.236185104,0.878079414,0.156357199,0.343604296,0.174886823,0.916096389,-0.259985983,0.891165018,0.235751182,0.883652687,0.113149919,0.339411795,0.187231183,0.913790882,-0.233402729,0.851774812,0.243646219,0.884835362,0.143589035,0.318095267,0.382626116,0.83703804,-0.150431007,0.998644292,0.369973123,0.819990873,0.149915487,0.998206258,0.594040155,0.87579751,-0.148129791,0.955082536,0.582497895,0.860028863,0.143796936,0.41608271,0.800809205,0.843147576,-0.109032869,0.987226665,0.778520525,0.836336136,0.254364908,0.605191588,0.823376179,0.807881892,-0.104603313,0.979156733,0.806210518,0.804518521,0.264555871,0.718420088,0.871259689,0.915335774,-0.200025156,0.984678447,0.838939846,0.896804214,0.200426623,0.776199639
Tadasana,0.534874976,0.201282218,-0.124119654,0.999613583,0.542476177,0.188164189,-0.086985394,0.999618173,0.545970917,0.188117564,-0.086970463,0.999428868,0.549455523,0.188181475,-0.08699818,0.999521792,0.529436648,0.189083755,-0.093541399,0.999561548,0.52440536,0.189785346,-0.09358193,0.999455571,0.519669533,0.19053103,-0.093612023,0.999588907,0.553574562,0.198237672,0.076706335,0.999620736,0.514333606,0.198949277,0.04456152,0.999694109,0.542471766,0.218331099,-0.06529925,0.999325812,0.526509404,0.217910364,-0.073845759,0.999300897,0.577786922,0.27600807,0.091623835,0.997727752,0.487252712,0.272976279,-0.000106378,0.998342097,0.585441828,0.169904247,-0.061754782,0.964807034,0.477355242,0.172908559,-0.305371732,0.989642143,0.551850438,0.080030225,-0.158103079,0.939576805,0.51900804,0.07811559,-0.477734804,0.976794422,0.545114636,0.058424387,-0.20434995,0.858642578,0.529135764,0.056913257,-0.542311788,0.934335411,0.541638017,0.058438111,-0.190771326,0.849387348,0.529626429,0.055550087,-0.52268374,0.927308977,0.542201638,0.066604041,-0.16171357,0.83932364,0.527625203,0.063590854,-0.480912834,0.921958089,0.556982219,0.537261009,0.017239776,0.999767065,0.492987573,0.53614217,-0.017281184,0.999773264,0.556134224,0.733982861,0.006855206,0.989581347,0.489447117,0.732640982,-0.017654378,0.98691678,0.56099999,0.925729871,0.178220093,0.984313071,0.498467386,0.926521242,0.160196453,0.983800292,0.551023126,0.946903229,0.184364155,0.858978331,0.506181538,0.9501279,0.166930959,0.823004782,0.58040154,0.979903877,-0.004018468,0.969565153,0.480717957,0.980752647,-0.016049054,0.970804811
FoldPose,0.372984916,0.516010225,-0.232919931,0.956764877,0.356035084,0.515357852,-0.268860549,0.962060869,0.355113864,0.512901783,-0.268790901,0.962351441,0.354226053,0.510164499,-0.268735111,0.9674896,0.355462521,0.514899611,-0.225231335,0.942966342,0.354166687,0.512059271,-0.225381136,0.944292009,0.3528139,0.508564711,-0.225491092,0.948948383,0.351097018,0.481880337,-0.357448161,0.946120322,0.347866923,0.479632765,-0.158864409,0.909102619,0.384431541,0.49821654,-0.257736117,0.968720853,0.383323997,0.497865379,-0.200187638,0.945973277,0.400800943,0.437204838,-0.446324766,0.996263683,0.39422673,0.445213377,-0.015222741,0.996061683,0.414623648,0.594114423,-0.508848846,0.940019965,0.414761245,0.596217752,0.015486511,0.181168884,0.420812428,0.739432454,-0.439400673,0.876217842,0.417281777,0.741844833,-0.110303059,0.238912106,0.430474222,0.783648551,-0.496656984,0.833536148,0.424489886,0.786860049,-0.117523611,0.232180297,0.429892629,0.791743815,-0.471892744,0.831482291,0.425985992,0.793946505,-0.17250903,0.232199863,0.429056585,0.779899657,-0.430261999,0.782127619,0.426562399,0.782520294,-0.137331516,0.23337166,0.580021918,0.377099514,-0.154935405,0.9824332,0.553433537,0.389476031,0.15524511,0.97929579,0.533669353,0.608479321,-0.186998993,0.905862212,0.52167201,0.596009851,0.120732084,0.180532068,0.525292039,0.84932369,-0.133329064,0.963394523,0.522524655,0.834471703,0.196325466,0.270663887,0.540244043,0.880506873,-0.132566243,0.946545124,0.53580904,0.864623725,0.202425435,0.28614819,0.443428367,0.897297025,-0.245554402,0.962771535,0.44671154,0.884545267,0.131296307,0.327411532
FoldPose,0.378045261,0.511561215,-0.183580726,0.931991398,0.360796928,0.511855662,-0.218394041,0.938318312,0.360063404,0.509777784,-0.218308643,0.939302623,0.359369546,0.50747323,-0.218239903,0.946889997,0.360097796,0.510814965,-0.176730946,0.909989238,0.358882606,0.507862568,-0.17686376,0.912842989,0.357538372,0.504314721,-0.176985115,0.920036912,0.357057869,0.480736077,-0.304132432,0.916595817,0.352695286,0.477336079,-0.115604781,0.858756006,0.389505953,0.494917423,-0.207561851,0.948020399,0.388174295,0.493732035,-0.153018758,0.906519413,0.405603081,0.437227339,-0.39020896,0.994688094,0.398803651,0.438290447,0.022438986,0.995069921,0.420397937,0.587641716,-0.411596924,0.934298277,0.419247687,0.585542738,0.061789878,0.178814992,0.423329175,0.734164178,-0.286742866,0.855729938,0.419550031,0.730152965,-0.046563618,0.228593469,0.433588207,0.776459157,-0.322045237,0.81130904,0.428391695,0.772911251,-0.047441967,0.222041175,0.431253582,0.783719957,-0.299676627,0.809177935,0.428356498,0.779013097,-0.09413065,0.222542986,0.429427922,0.772966623,-0.27482456,0.759232342,0.427229404,0.767497182,-0.069265626,0.223746762,0.587246954,0.376259297,-0.143061325,0.980959654,0.556641936,0.389757931,0.143365592,0.979098201,0.560509562,0.620588064,-0.144015506,0.882614434,0.548804879,0.612449765,0.099764854,0.173755616,0.53055501,0.85528034,-0.106915966,0.954450011,0.526534557,0.839557469,0.160670981,0.260008186,0.542951405,0.887460589,-0.1070645,0.935687602,0.535076678,0.873736143,0.165019602,0.277242959,0.449709713,0.910742223,-0.221304178,0.955431104,0.445429713,0.899195611,0.086293414,0.319572866
Tadasana,0.535213053,0.201999992,-0.123916805,0.999602556,0.542748809,0.18885614,-0.087510899,0.999600649,0.546202838,0.18883805,-0.087488905,0.999402046,0.549697518,0.188911498,-0.087501049,0.999492109,0.529779851,0.189584747,-0.096531443,0.999548376,0.524760842,0.190194786,-0.096573368,0.999450207,0.51999253,0.190875754,-0.096605994,0.999581575,0.553412676,0.198932275,0.076772749,0.999604046,0.514464676,0.199071079,0.037340797,0.999697626,0.542527199,0.219238758,-0.064124331,0.999327838,0.52671653,0.21867542,-0.07590989,0.999318004,0.577299297,0.277271003,0.089513391,0.997540951,0.486960888,0.273572594,-0.010988096,0.998375058,0.586299837,0.171331495,-0.095067941,0.960081756,0.478050858,0.173090994,-0.338495255,0.989541471,0.553286195,0.08060021,-0.207809776,0.931271851,0.51946342,0.078217402,-0.532447517,0.977623463,0.54672122,0.058761898,-0.257949889,0.846585035,0.52967149,0.057059694,-0.600144267,0.938111722,0.543065429,0.059022855,-0.243504792,0.837248027,0.530053377,0.055890229,-0.580771804,0.931753337,0.54360497,0.067474805,-0.211980984,0.827040374,0.528068244,0.063959509,-0.536481619,0.926072419,0.556488156,0.538317025,0.018732669,0.999772191,0.492296845,0.537279129,-0.018754097,0.999783218,0.556172788,0.73394227,0.005459948,0.990408242,0.489360809,0.733501613,-0.025941599,0.987864435,0.560071588,0.925517678,0.176403508,0.985485435,0.499668658,0.925684333,0.14654544,0.98525089,0.549926698,0.945836186,0.182089821,0.864619315,0.506843507,0.949248672,0.152660862,0.837674558,0.57786572,0.979301751,-0.00505142,0.971219838,0.481625646,0.980709255,-0.031153232,0.973157406
Dhanurasana,0.221383244,0.727791488,0.001148494,0.999915004,0.223983571,0.706769109,-0.021220859,0.999908328,0.226357728,0.70495528,-0.021188458,0.999939501,0.228909701,0.703225315,-0.02139415,0.999903321,0.222337276,0.706254661,0.015182486,0.999916136,0.223542243,0.70407474,0.015178012,0.999944031,0.225020245,0.70172441,0.015171233,0.999927342,0.248989016,0.695618272,-0.083658949,0.999937832,0.247980073,0.69212395,0.078866869,0.999949455,0.236936405,0.73958081,-0.018816167,0.999923289,0.233927488,0.74003762,0.028306652,0.999914229,0.315994591,0.747755468,-0.169559553,0.999976158,0.346277773,0.727708578,0.170117348,0.999885142,0.450236738,0.686520815,-0.155501813,0.968450665,0.477775872,0.670205772,0.200716972,0.214198336,0.583825946,0.631961226,-0.140752301,0.898243129,0.594000578,0.612742662,0.201609686,0.255606771,0.607713997,0.603145063,-0.159612641,0.833070576,0.621706545,0.579642057,0.216715381,0.224843785,0.617783666,0.614104986,-0.161162823,0.798502386,0.625902355,0.581426859,0.192184195,0.220403194,0.612516224,0.629538357,-0.13937974,0.78813076,0.618300557,0.601921201,0.189790696,0.218571454,0.554673433,0.85374701,-0.134596869,0.999845982,0.559479773,0.82104218,0.134701788,0.999829471,0.765121996,0.834805787,-0.182357147,0.996477067,0.758782864,0.815649748,0.104319476,0.213855684,0.614855886,0.627144098,0.09299013,0.961968362,0.618147314,0.621052563,0.416759342,0.170659453,0.598199368,0.638795078,0.126482517,0.95997721,0.600268245,0.628619969,0.452139437,0.23651731,0.607293129,0.495046735,0.176664576,0.924459994,0.609064519,0.497326106,0.506406128,0.24895674
Bhujangasan,0.169096336,0.530144572,0.001556535,0.999808013,0.169348016,0.505277514,-0.022729617,0.999853969,0.171802655,0.502300203,-0.022771399,0.999842346,0.17438817,0.499229819,-0.022796897,0.999862432,0.166989401,0.506122887,0.02163177,0.999751747,0.167676836,0.504065096,0.021559266,0.999741793,0.168513507,0.502096057,0.021563075,0.999842703,0.196831807,0.486231804,-0.103100821,0.99968785,0.188802749,0.489776194,0.100956857,0.999803305,0.186335742,0.541457176,-0.02424157,0.999723792,0.18415001,0.541988671,0.03426262,0.999730706,0.252776086,0.568996549,-0.221818835,0.999904335,0.267999917,0.561204314,0.209193379,0.999891877,0.239018247,0.736306429,-0.270352781,0.968783379,0.275325119,0.723965704,0.232727319,0.127855644,0.211994052,0.904225409,-0.243282109,0.931334913,0.258276492,0.869288981,0.139492244,0.32121855,0.188125491,0.917546988,-0.280590922,0.891802847,0.24013567,0.878549576,0.125037581,0.343646556,0.180010244,0.915566683,-0.263562173,0.883827388,0.239910156,0.884248674,0.081682637,0.338537216,0.191800505,0.913338244,-0.235787511,0.843449771,0.247297481,0.885095894,0.115653411,0.31663391,0.381528318,0.83714509,-0.150216267,0.998581052,0.369229198,0.819520235,0.149716392,0.998194039,0.59238714,0.876137614,-0.148039222,0.9554649,0.581571639,0.860060751,0.141860619,0.412885785,0.799777031,0.844709396,-0.111670576,0.987325549,0.779127717,0.836937845,0.251497597,0.602476776,0.821987152,0.812338769,-0.107780918,0.979075491,0.806248963,0.807961345,0.261356086,0.716796696,0.871287525,0.914822221,-0.208586305,0.984493673,0.838995337,0.901379347,0.196036428,0.775942326
