class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
FoldPose,0.33619228,0.361486077,-0.27709502,0.987730324,0.3193883,0.345999032,-0.304239929,0.985909641,0.319417715,0.341020733,-0.304204375,0.987112761,0.319339931,0.335378528,-0.304214418,0.988592267,0.318374276,0.352242857,-0.263123304,0.98524195,0.317714065,0.351962537,-0.263287127,0.985620022,0.316889286,0.35156092,-0.263372689,0.984427989,0.326940715,0.304958045,-0.324613988,0.981087923,0.321806401,0.324869454,-0.154479772,0.975007415,0.358188421,0.351148665,-0.280628145,0.984306455,0.355509728,0.359078616,-0.227009341,0.96947664,0.412919104,0.3131634,-0.410471737,0.995253623,0.414010912,0.318563253,0.044004463,0.983874917,0.445536524,0.502010286,-0.475162834,0.946273267,0.455918968,0.50130856,0.074327216,0.078879006,0.455863565,0.690997064,-0.428680032,0.883181274,0.465072095,0.68440479,0.00943637,0.060453381,0.454245329,0.737714529,-0.478092581,0.842156827,0.459661245,0.736015677,0.017952707,0.061246984,0.451337636,0.748907864,-0.441909492,0.836662114,0.456528187,0.745031297,-0.030545373,0.060587578,0.453147799,0.733287215,-0.413540989,0.795651734,0.4622944,0.732913852,-0.013245299,0.065699644,0.628032267,0.284079552,-0.154485583,0.973929942,0.609074712,0.287693799,0.154665023,0.959918022,0.587440193,0.564496994,-0.116401792,0.848733723,0.575461864,0.567084908,0.168382391,0.122371681,0.553453445,0.860485852,-0.058030605,0.95391345,0.554885507,0.840571582,0.24317649,0.210938662,0.569936454,0.906488359,-0.054484755,0.934013903,0.570785701,0.892008603,0.248646528,0.222522557,0.462796926,0.909955859,-0.166681021,0.937953949,0.48603496,0.89528358,0.173180476,0.215743944
Bhadrasana,0.538944781,0.422863841,-0.424300432,0.999312937,0.549426317,0.400065631,-0.405678749,0.999771178,0.555422843,0.400103241,-0.405757427,0.99966526,0.561613917,0.400253206,-0.405881971,0.999736726,0.527744591,0.40113306,-0.406912178,0.999860883,0.519860864,0.401751786,-0.407013267,0.999812543,0.512634814,0.402883202,-0.407080978,0.99983871,0.571355939,0.413424194,-0.266990721,0.999234498,0.503463805,0.415960431,-0.271261305,0.999696314,0.551306009,0.450359046,-0.371348709,0.999899805,0.525168777,0.452749312,-0.37246424,0.999944329,0.619791865,0.558870614,-0.227899715,0.992422998,0.449995667,0.558505237,-0.240349457,0.998787105,0.62011981,0.741921723,-0.307562381,0.805792153,0.456279427,0.737967193,-0.339267671,0.857799947,0.583933949,0.865430176,-0.538366616,0.693694949,0.495135784,0.8569507,-0.590508163,0.776325941,0.568225741,0.90416795,-0.599308431,0.713630021,0.506556153,0.89391917,-0.649628937,0.793412387,0.556869149,0.881305635,-0.627734482,0.736345708,0.517375112,0.876194715,-0.675987124,0.801537931,0.559054852,0.866302133,-0.553563118,0.730053067,0.515596569,0.862272561,-0.603589058,0.798746884,0.588967264,0.818062961,0.006139424,0.998289943,0.485610545,0.823896945,-0.00664499,0.998700619,0.770577073,0.761398256,-0.155791014,0.963815331,0.30590865,0.740701795,-0.149176031,0.944981813,0.586166203,0.88324523,-0.113782048,0.826084614,0.48900795,0.884676635,-0.09411484,0.819841444,0.565129757,0.886541367,-0.101912402,0.665580511,0.508238614,0.889423609,-0.080137745,0.7075665,0.550589204,0.884262323,-0.192468911,0.731155515,0.517865658,0.889986932,-0.177578792,0.776699543
Dhanurasana,0.184913605,0.593471646,-0.065692864,0.999982774,0.195845753,0.571364284,-0.088144265,0.99998045,0.199585468,0.570711732,-0.088142976,0.999987543,0.203567386,0.569871843,-0.088418134,0.999977767,0.194836006,0.56933409,-0.048820686,0.999978602,0.197711572,0.567320108,-0.048830889,0.999985754,0.201119468,0.56493783,-0.048771851,0.999978542,0.22932604,0.569984496,-0.148567662,0.999988437,0.229943708,0.562610269,0.0285643,0.999985397,0.202145338,0.611682117,-0.087220535,0.999984324,0.199729383,0.610180676,-0.035906628,0.999981999,0.305491,0.642235041,-0.250851691,0.999997079,0.335553318,0.611603558,0.128389001,0.999943554,0.461170048,0.550623655,-0.231783062,0.996234894,0.485184044,0.528044045,0.138250336,0.282212317,0.612538576,0.456859559,-0.234393671,0.986535311,0.614717841,0.447013438,0.117811061,0.412183553,0.641895533,0.422378659,-0.272995919,0.969513297,0.646642029,0.406977177,0.123382851,0.361800134,0.650288403,0.445727021,-0.284879506,0.959706545,0.65340215,0.419361055,0.08717452,0.352647603,0.641898513,0.465821624,-0.237883061,0.953269601,0.643711507,0.446154922,0.099948741,0.337874085,0.579185665,0.775459826,-0.17007111,0.999975383,0.587058544,0.729751408,0.170495242,0.999965727,0.826897979,0.739253223,-0.248038217,0.999221087,0.816824734,0.714096248,0.140508011,0.255138934,0.654896855,0.486213982,0.071067825,0.964515328,0.652245283,0.477658868,0.464054406,0.138532192,0.631422043,0.493977666,0.111269817,0.958191752,0.627655506,0.486510336,0.499231905,0.176148683,0.634791553,0.340438247,0.219841167,0.919377804,0.636708558,0.338243663,0.583641589,0.187434182
Tadasana,0.485287011,0.250669658,-0.12480893,0.999663591,0.492508411,0.235661313,-0.087437227,0.999585927,0.49638027,0.235660613,-0.087402508,0.999361038,0.499780029,0.235880628,-0.087463126,0.999507606,0.478164673,0.237072244,-0.089621745,0.999484241,0.472909838,0.237785071,-0.089648291,0.999259233,0.468668699,0.23826246,-0.089624435,0.999523282,0.505036235,0.244575813,0.070701189,0.99953711,0.46412167,0.246337965,0.064381748,0.999600947,0.49344945,0.266589135,-0.069026783,0.99933213,0.475949615,0.266753972,-0.071151726,0.999340713,0.535681129,0.316005677,0.090318665,0.998804331,0.438148886,0.316726893,0.067169368,0.998539865,0.551042318,0.212925658,0.000349533,0.985041738,0.41643852,0.212823212,-0.063985601,0.994187355,0.504049003,0.118407302,-0.023699697,0.956686437,0.468636662,0.118214808,-0.094741374,0.974869013,0.495019615,0.093981981,-0.065202631,0.873346925,0.481257111,0.093033351,-0.149035156,0.911606252,0.492607355,0.095214866,-0.062602833,0.860800803,0.482226431,0.094899081,-0.135167822,0.90072608,0.493665785,0.105003633,-0.030481648,0.856881261,0.479658365,0.104960047,-0.099117547,0.897878826,0.513849556,0.554625094,-0.004942172,0.999693513,0.450315773,0.55434972,0.005091453,0.999556899,0.504893482,0.743155897,-0.014323969,0.990675688,0.452237517,0.741686463,0.005553226,0.987511277,0.496665061,0.914184153,0.212088063,0.987132549,0.465208292,0.918134391,0.224611193,0.986009598,0.493285269,0.930534482,0.225394726,0.884145439,0.469645739,0.936092556,0.234924197,0.848809361,0.500624061,0.967558503,0.035982177,0.976716518,0.459850699,0.971544325,0.055844016,0.975407779
Bhujangasan,0.227315828,0.365667373,-0.105455317,0.999890983,0.24498263,0.352677256,-0.115896128,0.999886632,0.24846819,0.353691667,-0.116060413,0.9998824,0.252184808,0.354690105,-0.116175972,0.99989146,0.240989059,0.351196885,-0.066098392,0.999842882,0.241719887,0.351436824,-0.066106126,0.999849856,0.242701486,0.351599634,-0.066036731,0.999911308,0.272929519,0.372238338,-0.136608541,0.999839664,0.264466554,0.369171828,0.078576893,0.999906898,0.230714411,0.396964401,-0.118201748,0.999870837,0.22767362,0.392411023,-0.053050488,0.999922037,0.284451097,0.500587761,-0.295675099,0.999955356,0.306508005,0.504411995,0.244174957,0.999927044,0.289348125,0.719156146,-0.384438604,0.99438411,0.318498611,0.715859056,0.257031381,0.107527681,0.232286617,0.940532386,-0.392832577,0.986841023,0.277237356,0.889272034,0.164575204,0.306240946,0.187146485,0.948852301,-0.457222641,0.974402785,0.24987869,0.893412054,0.15917103,0.311411738,0.183956757,0.938828766,-0.416049004,0.972472847,0.244106203,0.897755504,0.109797575,0.302843601,0.201194435,0.936732113,-0.378683567,0.952404797,0.254137427,0.901662111,0.138747379,0.28017047,0.427608818,0.843112707,-0.185478941,0.999522448,0.440117419,0.821643829,0.185112208,0.999256313,0.672070801,0.896310389,-0.182870641,0.961901963,0.671480298,0.87372613,0.207739353,0.261507481,0.890987098,0.861708045,-0.078895278,0.984130383,0.866321743,0.8333444,0.392519563,0.475404054,0.923876464,0.815020502,-0.066702001,0.981381834,0.891604304,0.832232535,0.407922119,0.665278018,0.947380543,0.906814873,-0.173313335,0.978217721,0.919739544,0.891031563,0.319249362,0.679784894
Dhanurasana,0.180609137,0.609890997,-0.037084106,0.999986529,0.190327421,0.58692807,-0.060483377,0.999983668,0.193528041,0.586401999,-0.060475755,0.999989808,0.196941108,0.585649908,-0.060726471,0.999980569,0.189536124,0.583877325,-0.023238888,0.999981821,0.192104846,0.581356108,-0.023240209,0.999988854,0.195171341,0.578468144,-0.023188267,0.999982774,0.221045926,0.585598707,-0.123319253,0.999989986,0.222098112,0.576764345,0.044826657,0.999989748,0.195986062,0.627646267,-0.058841385,0.999988437,0.193836674,0.625189662,-0.01028075,0.999985933,0.300661922,0.658494115,-0.221144825,0.999996662,0.329906583,0.623104393,0.132644713,0.999945879,0.460504532,0.556061089,-0.204006001,0.994204819,0.47965017,0.533776879,0.136358693,0.318935096,0.610072732,0.458615422,-0.205440089,0.977056384,0.611802936,0.447857499,0.107802019,0.437288791,0.638207316,0.415147454,-0.238923863,0.95173794,0.642243028,0.403655559,0.10986086,0.381756872,0.648029983,0.440008342,-0.254767835,0.939156592,0.64906919,0.415672243,0.072413526,0.373427272,0.641417146,0.464052588,-0.211106807,0.934613526,0.642362773,0.444398373,0.089093909,0.363780886,0.579972088,0.777817845,-0.161185056,0.99998045,0.585645139,0.733966529,0.161581233,0.999970496,0.829540133,0.750570476,-0.261329293,0.999393463,0.820519626,0.720227182,0.107442856,0.312963784,0.656793773,0.48677808,0.085214205,0.970225453,0.656816244,0.477452934,0.4674007,0.183162004,0.631365657,0.497038513,0.129216582,0.960488617,0.62873745,0.48855707,0.506855428,0.234906957,0.631758094,0.345729381,0.240321666,0.933302224,0.632247508,0.348303974,0.595053554,0.254855901
Bhujangasan,0.209861785,0.407673389,-0.243155986,0.999892473,0.221718743,0.38123101,-0.229072213,0.999873817,0.226925731,0.379232556,-0.229163215,0.999839485,0.232129216,0.377389163,-0.229280621,0.999853194,0.212561041,0.384862721,-0.195695892,0.999879956,0.211113974,0.385386586,-0.195747465,0.999843121,0.209415883,0.385647655,-0.19568032,0.999882936,0.25399372,0.38519308,-0.154790744,0.999707997,0.227621228,0.388927788,-7.07E-05,0.999799073,0.223792389,0.436353654,-0.214208692,0.9996925,0.214652389,0.436191201,-0.170611411,0.999809265,0.275221437,0.501500845,-0.277536064,0.999889076,0.299138218,0.503177106,0.204007715,0.999889493,0.279506981,0.722297013,-0.371339202,0.989181638,0.314621866,0.712443054,0.221383005,0.083753794,0.231255889,0.939744711,-0.370513737,0.972850144,0.277723402,0.891100109,0.13001354,0.26896891,0.19032222,0.948040366,-0.420382112,0.946740329,0.250324726,0.890573919,0.119203255,0.297815681,0.182529122,0.937533736,-0.381243646,0.944997847,0.243878841,0.894958913,0.077508323,0.285312533,0.197994083,0.936098754,-0.355416685,0.917328775,0.255919158,0.899679124,0.107607141,0.254937857,0.42816934,0.843684196,-0.17131424,0.99954474,0.439992666,0.818384409,0.170417175,0.99919647,0.6752792,0.897619963,-0.15383561,0.938705027,0.678543508,0.869520366,0.205949217,0.261889338,0.89589566,0.857059896,-0.086736754,0.978288651,0.870982289,0.827106655,0.364077568,0.416527599,0.936771393,0.806607008,-0.077787831,0.976698458,0.894698918,0.82194525,0.377620518,0.569736958,0.936639786,0.909148991,-0.165072069,0.972469807,0.912148952,0.889816642,0.314894527,0.589876294
FoldPose,0.337567717,0.375862062,-0.329810888,0.984806955,0.320096254,0.362292409,-0.353889585,0.983424366,0.32018894,0.357970715,-0.353834242,0.984975696,0.320185602,0.353573054,-0.35383603,0.986911237,0.318959415,0.368187219,-0.316531003,0.982094526,0.318235844,0.368280202,-0.31672132,0.982377946,0.317396611,0.368588865,-0.316800863,0.980757475,0.327821553,0.320552647,-0.363814324,0.979648232,0.322963566,0.338101447,-0.194269389,0.971248865,0.359887958,0.366190076,-0.322464049,0.983729601,0.357981384,0.372920036,-0.273403496,0.966286242,0.411824375,0.327544123,-0.441117674,0.996437132,0.411295593,0.324793696,0.028371066,0.984869599,0.445364624,0.529629469,-0.498687893,0.945879996,0.452925831,0.516930997,0.071485743,0.059527487,0.456163257,0.718908012,-0.447832763,0.878101647,0.465269029,0.706675231,0.008134093,0.044716019,0.454439491,0.770172834,-0.500825524,0.835982323,0.465305418,0.746999145,0.021760194,0.047287948,0.453328222,0.781656861,-0.462217093,0.830203235,0.466763973,0.760796964,-0.033087321,0.046240475,0.455049366,0.764236391,-0.432251364,0.783857465,0.469867408,0.747692227,-0.016520131,0.049807671,0.626623154,0.288841665,-0.162714139,0.977093875,0.608906806,0.288463563,0.162974685,0.96010071,0.58197248,0.564118087,-0.122684039,0.847612262,0.572538853,0.566375375,0.172528848,0.11535833,0.553514063,0.860163093,-0.05619381,0.95400697,0.554641426,0.842569172,0.254682213,0.194549099,0.570653141,0.906317651,-0.052017689,0.935525,0.573301613,0.892012596,0.261691123,0.208776638,0.463414431,0.903429389,-0.161189511,0.937227428,0.470323414,0.891702592,0.184130549,0.20434165
Bhujangasan,0.202469543,0.383726448,-0.260152817,0.999902725,0.218049973,0.360048145,-0.245644599,0.999888241,0.222725466,0.358940274,-0.245754391,0.999865532,0.227992177,0.357900977,-0.245891303,0.999876976,0.209183574,0.362056375,-0.209073231,0.999886572,0.208221197,0.362162918,-0.209124878,0.999867976,0.207323596,0.362171322,-0.209059983,0.999907076,0.251849711,0.368301034,-0.184665352,0.999769688,0.229742795,0.369579017,-0.009203782,0.99984926,0.214657664,0.417043626,-0.235747308,0.999807715,0.205728263,0.414107412,-0.187810868,0.999873161,0.280563056,0.495280772,-0.316699266,0.999851882,0.29964897,0.491883904,0.196758598,0.999857962,0.279528856,0.724372625,-0.408259302,0.990234494,0.31092149,0.707412839,0.207745507,0.095499471,0.231936812,0.943872452,-0.410060018,0.975747287,0.266590208,0.891711295,0.108378209,0.281439364,0.186700672,0.953034103,-0.469379425,0.955610931,0.237894446,0.894330978,0.095953383,0.304905564,0.1802468,0.941597581,-0.430841744,0.954738557,0.231163144,0.898489296,0.050253026,0.295639485,0.197495401,0.939538598,-0.39647603,0.930881262,0.243308619,0.902914941,0.083484605,0.267335683,0.436378896,0.83534652,-0.173180774,0.999506593,0.445796311,0.806127191,0.172462121,0.999123037,0.676392019,0.894808054,-0.162362769,0.927714586,0.677606881,0.864128411,0.207010716,0.259624362,0.895928204,0.849281669,-0.059803855,0.979073465,0.871724784,0.826581359,0.384526491,0.449132621,0.935373664,0.817032278,-0.048628293,0.976886392,0.911706924,0.807657838,0.399342567,0.645157099,0.941830277,0.916730165,-0.147646472,0.974771917,0.917867482,0.89463079,0.324761182,0.646807134
FoldPose,0.325270593,0.422381014,-0.240552351,0.992081821,0.309922487,0.406411231,-0.269438684,0.990873337,0.310598671,0.402566612,-0.269387871,0.992132127,0.311264038,0.398457855,-0.269378304,0.992729723,0.307906747,0.410107106,-0.224148393,0.988686264,0.307253003,0.408956945,-0.22430189,0.990800798,0.306587577,0.407526642,-0.224344492,0.990725636,0.323269904,0.366791368,-0.325735658,0.986156523,0.316817403,0.376632899,-0.12210504,0.98523277,0.346910775,0.415077567,-0.25427255,0.988065004,0.344307512,0.418950349,-0.194831565,0.976703465,0.414134175,0.3524414,-0.406945229,0.995380044,0.411812067,0.36850071,0.046751998,0.990793645,0.444745779,0.540738642,-0.475686729,0.948403597,0.444626004,0.54727155,0.087470137,0.154100388,0.45420447,0.722983897,-0.42729193,0.930012703,0.45167309,0.742143631,-0.000195147,0.136809081,0.455953687,0.777616501,-0.483096302,0.908768952,0.453500926,0.787336588,0.004921196,0.127631262,0.452450335,0.788830101,-0.447236151,0.903248489,0.451555967,0.796692193,-0.048351381,0.129556328,0.454075187,0.776180446,-0.41424942,0.86916554,0.454814672,0.788117945,-0.026231209,0.139364183,0.623297334,0.283688247,-0.14270027,0.983737528,0.60335964,0.292637557,0.143177286,0.979520142,0.583494306,0.552785814,-0.111415721,0.89225769,0.568657041,0.556655765,0.138120681,0.156450689,0.552479327,0.858382165,-0.051320892,0.969378889,0.55310452,0.839637637,0.211542755,0.290510386,0.566085696,0.894014537,-0.049312141,0.952928603,0.566114128,0.881829679,0.215809971,0.295459598,0.45943594,0.892789423,-0.182707459,0.961684406,0.463548809,0.883131564,0.118831977,0.310206771
Bhujangasan,0.197396055,0.403419614,-0.080628887,0.99986726,0.206306174,0.378821582,-0.094862744,0.999861836,0.210030675,0.377750397,-0.094986983,0.999842763,0.213931963,0.37682578,-0.095099106,0.99986589,0.201693565,0.379882723,-0.047372982,0.999835849,0.20220311,0.379418343,-0.047426227,0.999817669,0.202684253,0.378933072,-0.047421154,0.999881804,0.239635304,0.384190947,-0.142513543,0.999772608,0.229839832,0.383975118,0.078915015,0.999839902,0.209535047,0.429597855,-0.094610356,0.999803364,0.204379037,0.429295272,-0.033060286,0.999878705,0.274674922,0.502677083,-0.298330307,0.999934375,0.296385825,0.504137754,0.241830945,0.999908507,0.285140067,0.720770001,-0.36735338,0.992414773,0.3157098,0.713250399,0.2542952,0.087982178,0.231812432,0.939878166,-0.351884633,0.981024683,0.275606215,0.890342534,0.151055813,0.250317514,0.191993207,0.949433684,-0.406598866,0.963816643,0.248922184,0.893105865,0.138201609,0.267560422,0.18368338,0.938930571,-0.369951904,0.962049782,0.241826624,0.896803856,0.088570043,0.255031675,0.199537158,0.936890602,-0.337686807,0.938442767,0.252577066,0.900575876,0.123750709,0.231159776,0.428486347,0.841600597,-0.180521622,0.999551892,0.440504789,0.817235768,0.17998144,0.99914372,0.673824608,0.896918833,-0.166909546,0.949130893,0.675708532,0.869742095,0.211201951,0.23804833,0.901688755,0.855560541,-0.078254402,0.982083082,0.869665742,0.829732239,0.378021449,0.416581273,0.938534856,0.808175981,-0.069300845,0.978049874,0.898290038,0.82073772,0.391364604,0.590010643,0.944823742,0.915785193,-0.185990244,0.976248682,0.913378537,0.896878481,0.311694503,0.617745161
Vajrasana,0.532329917,0.343689054,-0.222922996,0.999927282,0.542975545,0.317683369,-0.225786716,0.999882877,0.548697948,0.316429019,-0.22576192,0.999909818,0.554892421,0.315183997,-0.225710228,0.999862611,0.534191549,0.31913355,-0.19002369,0.999832869,0.533132017,0.318956792,-0.19000569,0.999858201,0.532147825,0.318633884,-0.190064982,0.999866664,0.585494578,0.324123025,-0.192202523,0.999810398,0.55284071,0.32560724,-0.035205029,0.999821305,0.547620416,0.373782247,-0.210294724,0.999705195,0.539083123,0.37318334,-0.164651856,0.999329209,0.616403043,0.464507014,-0.326694757,0.999770939,0.585981965,0.471880317,0.138579667,0.998866141,0.514867187,0.668453455,-0.370097488,0.991802573,0.531253457,0.662275314,0.112622581,0.071847528,0.408232838,0.816904783,-0.259995073,0.953285396,0.434839964,0.802748144,-0.020350788,0.063620366,0.388417989,0.858485997,-0.31044656,0.936473846,0.41003412,0.840520561,-0.032476269,0.072390839,0.382876456,0.861486256,-0.290319502,0.933855534,0.410497129,0.845688045,-0.079979911,0.071152166,0.388373345,0.852682292,-0.250466228,0.906603158,0.421368062,0.837016344,-0.046550781,0.077494085,0.642523408,0.828579485,-0.138659447,0.999841392,0.596464813,0.803099573,0.138538688,0.999673367,0.407721579,0.900427759,-0.184971198,0.993066728,0.404737175,0.851776063,0.279448032,0.246228516,0.635738313,0.922884047,0.039640374,0.930664539,0.612524748,0.894047022,0.334016621,0.059466381,0.649626374,0.893966913,0.062936276,0.810548604,0.633796334,0.869622409,0.32837829,0.071265191,0.711835563,0.927583814,0.185111865,0.938082159,0.691522479,0.913250148,0.414193094,0.11731109
Vajrasana,0.533200264,0.342061162,-0.198624045,0.999904454,0.543309093,0.315954745,-0.20647423,0.999851942,0.548749864,0.31475845,-0.206452161,0.999889016,0.554494143,0.313520104,-0.206392363,0.999834716,0.535168827,0.317123532,-0.169973761,0.999774218,0.53437078,0.316789955,-0.169964984,0.999816656,0.533660889,0.316300184,-0.17003648,0.99983722,0.585494637,0.322093666,-0.191035464,0.999777496,0.55579412,0.323576957,-0.030521592,0.999795496,0.548443198,0.372587144,-0.192946225,0.999656022,0.540194809,0.371948749,-0.14620325,0.999209166,0.616577983,0.463823378,-0.324750066,0.999783933,0.588797331,0.470383704,0.138019845,0.998845398,0.514789701,0.668182909,-0.362658679,0.99139154,0.533359885,0.662293613,0.110738948,0.072622016,0.408860058,0.815187097,-0.25538975,0.953989387,0.436546743,0.799631298,-0.019712565,0.06479618,0.389611959,0.856096208,-0.304483563,0.939033568,0.408199251,0.837916076,-0.029532677,0.07297758,0.384364039,0.858896971,-0.283571184,0.935858488,0.407634348,0.842466176,-0.078091376,0.071529992,0.390023649,0.850025952,-0.245724708,0.907779932,0.419228852,0.833334923,-0.046349287,0.077409148,0.641432524,0.828654408,-0.137078732,0.999844134,0.597108245,0.801166475,0.136977285,0.999658942,0.407207191,0.899520457,-0.181258127,0.993834674,0.405543029,0.84813565,0.27988714,0.252029687,0.634383023,0.922784984,0.044593673,0.94361937,0.612161934,0.89346385,0.338768184,0.063816108,0.648800671,0.89324379,0.067047119,0.834483743,0.634028494,0.868573785,0.333158791,0.077157751,0.71046108,0.92741996,0.186259717,0.948550999,0.690973401,0.912931621,0.416525453,0.127828225
Vajrasana,0.533719897,0.341789067,-0.181521699,0.999908745,0.543750465,0.315533996,-0.188360542,0.999862015,0.549191475,0.314400166,-0.188355193,0.999896288,0.55493027,0.31317696,-0.18828848,0.999848604,0.53564775,0.316350669,-0.152888715,0.999780059,0.534838259,0.315908819,-0.152877286,0.999824405,0.534119248,0.315288395,-0.152957112,0.999848247,0.586031079,0.32121703,-0.172162458,0.999793947,0.556350112,0.322696984,-0.016895626,0.999812245,0.548907638,0.372005612,-0.175649658,0.999705195,0.540560484,0.371065468,-0.130214572,0.999323606,0.617517352,0.464346915,-0.304510504,0.999799132,0.589405119,0.470267892,0.143127292,0.998885751,0.514956415,0.668263197,-0.346668243,0.99211055,0.532766938,0.662347853,0.116903052,0.077471629,0.408600092,0.816700697,-0.248466209,0.959788978,0.434365183,0.802022099,-0.009132919,0.071186781,0.389858127,0.858274817,-0.297553658,0.945945978,0.409383625,0.841098905,-0.019515056,0.079520673,0.38431868,0.861124873,-0.27759853,0.943081856,0.406743586,0.846503556,-0.069100752,0.07803499,0.389724344,0.852015197,-0.239356831,0.917052031,0.418052763,0.837676764,-0.036052596,0.08433938,0.642334342,0.828529716,-0.135072261,0.999852419,0.59713465,0.802118838,0.134971365,0.999669909,0.407327116,0.898356378,-0.179066882,0.993830204,0.405461073,0.848107994,0.270152926,0.26509732,0.635709703,0.921889007,0.042861678,0.942991138,0.613922179,0.893886566,0.327145845,0.069159389,0.65077734,0.893256962,0.064722799,0.836601317,0.636829793,0.86969012,0.321574748,0.084258385,0.710871756,0.927546918,0.179617479,0.947732508,0.691896856,0.912906229,0.401615441,0.138125181
Vajrasana,0.532244384,0.343712211,-0.203698993,0.99992609,0.542866349,0.317693204,-0.208265394,0.999881566,0.548514485,0.316447794,-0.208242744,0.999908924,0.554562986,0.315214992,-0.208188444,0.9998613,0.534208894,0.319095492,-0.172459051,0.999829888,0.533172727,0.318901956,-0.172439352,0.999856532,0.53219676,0.318566889,-0.172501042,0.99986589,0.585024655,0.324092478,-0.180962756,0.999808848,0.552881539,0.325502753,-0.024663161,0.999821484,0.547389984,0.373813242,-0.193858638,0.999702752,0.539113879,0.373193413,-0.148201928,0.999325395,0.616170704,0.464344501,-0.315512896,0.999773979,0.586042404,0.471548408,0.144183829,0.998890102,0.514731228,0.668419838,-0.355987489,0.991749108,0.531779468,0.662362039,0.117173448,0.072111994,0.408919424,0.815485895,-0.247123599,0.953305066,0.438210875,0.801276267,-0.015301138,0.06481009,0.389118165,0.857539117,-0.295696497,0.936734974,0.410567433,0.838983238,-0.02655532,0.073662959,0.383459389,0.860213637,-0.275369227,0.934064746,0.409427017,0.843411863,-0.074164666,0.072380826,0.388921827,0.851116359,-0.23754029,0.906625211,0.421842277,0.834970832,-0.041502494,0.07867936,0.642361343,0.828451753,-0.137798712,0.999842107,0.596574426,0.802484393,0.137672082,0.999672055,0.407851458,0.900336325,-0.183323398,0.993202925,0.405120909,0.850888908,0.277375191,0.247986034,0.635734439,0.923094094,0.037709862,0.933573008,0.612680733,0.89378792,0.33283931,0.060355447,0.649509907,0.894724488,0.060506642,0.816658258,0.635578156,0.869564295,0.32724148,0.072255798,0.71311146,0.927606344,0.182328567,0.940496445,0.692213476,0.913019419,0.410630792,0.119346835
Anjaneyasana,0.427627712,0.336626381,-0.075713858,0.9983989,0.43693009,0.318188816,-0.107538566,0.999234855,0.439828813,0.318140626,-0.107428297,0.998971939,0.442438364,0.317859381,-0.107342541,0.999205112,0.434216201,0.318332016,-0.049603723,0.99925977,0.435250282,0.318614483,-0.049431119,0.99868387,0.436127514,0.318564415,-0.049389027,0.99867171,0.460731089,0.324519604,-0.198153108,0.999078751,0.452814639,0.323970973,0.073849194,0.997349024,0.439347655,0.35287264,-0.10718362,0.995588183,0.436507761,0.353495955,-0.028973052,0.994768977,0.495798647,0.404995859,-0.345587194,0.99761802,0.484198391,0.417882562,0.213826016,0.994293213,0.485105366,0.27586937,-0.575542927,0.991831303,0.485830367,0.310397655,0.281500936,0.030555451,0.510712504,0.153098777,-0.635712504,0.967286289,0.503744006,0.195239544,0.149656489,0.095894389,0.525525391,0.11770688,-0.69972676,0.946830034,0.516430795,0.16276826,0.132387489,0.141846314,0.529887974,0.116483159,-0.682282865,0.937591136,0.520301044,0.156789914,0.108135477,0.138773501,0.526295722,0.128712744,-0.632965386,0.92210263,0.516959727,0.170507804,0.12918742,0.154784054,0.538263917,0.720133364,-0.185617477,0.999765158,0.497487962,0.704950273,0.185185775,0.999704063,0.664471745,0.909593582,-0.361604542,0.999073744,0.343225479,0.659291565,0.347804189,0.955913246,0.852471709,0.855188549,-0.256918967,0.98845005,0.369668722,0.885088205,0.400592566,0.949010968,0.8788656,0.819756806,-0.243681505,0.974771976,0.392048091,0.92050302,0.400030702,0.963813007,0.888591647,0.923455894,-0.301142752,0.974992752,0.301535428,0.932313919,0.401098818,0.919692159
